Fecha;Año;Mes;Residencia;Ambito;Promedio de Estancia Media;Total Pernoctaciones;Total Viajeros;Acumulado Año;Variación Año Anterior;Var. % Año Anterior;Variación Periodo Anterior;Var. % Periodo Anterior
27/05/2021 0:00;2021;mayo;Fuera de España;Sevilla REST;;;;4746;;;-958;-100,00%
27/05/2021 0:00;2021;mayo;Fuera de España;Huelva;;;;6857;;;-1116;-100,00%
27/05/2021 0:00;2021;mayo;Fuera de España;Cádiz CAP;;;;6698;;;-1413;-100,00%
27/05/2021 0:00;2021;mayo;Fuera de España;Granada REST;;;;10825;;;-1414;-100,00%
27/05/2021 0:00;2021;mayo;Fuera de España;Almería CAP;;;;6357;;;-1504;-100,00%
27/05/2021 0:00;2021;mayo;Fuera de España;Córdoba CAP;;;;11668;;;-1830;-100,00%
27/05/2021 0:00;2021;mayo;Fuera de España;Almería REST;;;;10086;;;-1936;-100,00%
27/05/2021 0:00;2021;mayo;España;Cádiz CAP;;;;27395;;;-3226;-100,00%
27/05/2021 0:00;2021;mayo;Fuera de España;Granada CAP;;;;21455;;;-4481;-100,00%
27/05/2021 0:00;2021;mayo;Total;Cádiz CAP;;;;34093;;;-4639;-100,00%
27/05/2021 0:00;2021;mayo;España;Córdoba REST;;;;25909;;;-4770;-100,00%
27/05/2021 0:00;2021;mayo;Total;Córdoba REST;;;;27882;;;-4963;-100,00%
27/05/2021 0:00;2021;mayo;España;Almería CAP;;;;40909;;;-7926;-100,00%
27/05/2021 0:00;2021;mayo;España;Huelva;;;;63877;;;-8088;-100,00%
27/05/2021 0:00;2021;mayo;España;Almería REST;;;;47899;;;-8229;-100,00%
27/05/2021 0:00;2021;mayo;Fuera de España;Cádiz REST;;;;38692;;;-8330;-100,00%
27/05/2021 0:00;2021;mayo;Fuera de España;Sevilla CAP;;;;44032;;;-9134;-100,00%
27/05/2021 0:00;2021;mayo;Total;Huelva;;;;70734;;;-9204;-100,00%
27/05/2021 0:00;2021;mayo;Total;Almería CAP;;;;47266;;;-9430;-100,00%
28/05/2021 0:00;2021;mayo;Fuera de España;Córdoba REST;;;;1973;;;-193;-100,00%
28/05/2021 0:00;2021;mayo;Fuera de España;Jaén;;;;4505;;;-624;-100,00%
28/05/2021 0:00;2021;mayo;Fuera de España;Sevilla REST;;;;4746;;;-958;-100,00%
28/05/2021 0:00;2021;mayo;Fuera de España;Huelva;;;;6857;;;-1116;-100,00%
28/05/2021 0:00;2021;mayo;Fuera de España;Cádiz CAP;;;;6698;;;-1413;-100,00%
28/05/2021 0:00;2021;mayo;Fuera de España;Granada REST;;;;10825;;;-1414;-100,00%
28/05/2021 0:00;2021;mayo;Fuera de España;Almería CAP;;;;6357;;;-1504;-100,00%
28/05/2021 0:00;2021;mayo;Fuera de España;Córdoba CAP;;;;11668;;;-1830;-100,00%
28/05/2021 0:00;2021;mayo;Fuera de España;Almería REST;;;;10086;;;-1936;-100,00%
28/05/2021 0:00;2021;mayo;España;Cádiz CAP;;;;27395;;;-3226;-100,00%
28/05/2021 0:00;2021;mayo;Fuera de España;Granada CAP;;;;21455;;;-4481;-100,00%
28/05/2021 0:00;2021;mayo;Total;Cádiz CAP;;;;34093;;;-4639;-100,00%
28/05/2021 0:00;2021;mayo;España;Córdoba REST;;;;25909;;;-4770;-100,00%
28/05/2021 0:00;2021;mayo;Total;Córdoba REST;;;;27882;;;-4963;-100,00%
28/05/2021 0:00;2021;mayo;España;Almería CAP;;;;40909;;;-7926;-100,00%
28/05/2021 0:00;2021;mayo;España;Huelva;;;;63877;;;-8088;-100,00%
28/05/2021 0:00;2021;mayo;España;Almería REST;;;;47899;;;-8229;-100,00%
28/05/2021 0:00;2021;mayo;Fuera de España;Cádiz REST;;;;38692;;;-8330;-100,00%
28/05/2021 0:00;2021;mayo;Fuera de España;Sevilla CAP;;;;44032;;;-9134;-100,00%
28/05/2021 0:00;2021;mayo;Total;Huelva;;;;70734;;;-9204;-100,00%
28/05/2021 0:00;2021;mayo;Total;Almería CAP;;;;47266;;;-9430;-100,00%
29/05/2021 0:00;2021;mayo;Fuera de España;Córdoba REST;;;;1973;;;-193;-100,00%
29/05/2021 0:00;2021;mayo;Fuera de España;Jaén;;;;4505;;;-624;-100,00%
29/05/2021 0:00;2021;mayo;Fuera de España;Sevilla REST;;;;4746;;;-958;-100,00%
29/05/2021 0:00;2021;mayo;Fuera de España;Huelva;;;;6857;;;-1116;-100,00%
29/05/2021 0:00;2021;mayo;Fuera de España;Cádiz CAP;;;;6698;;;-1413;-100,00%
29/05/2021 0:00;2021;mayo;Fuera de España;Granada REST;;;;10825;;;-1414;-100,00%
29/05/2021 0:00;2021;mayo;Fuera de España;Almería CAP;;;;6357;;;-1504;-100,00%
29/05/2021 0:00;2021;mayo;Fuera de España;Córdoba CAP;;;;11668;;;-1830;-100,00%
29/05/2021 0:00;2021;mayo;Fuera de España;Almería REST;;;;10086;;;-1936;-100,00%
29/05/2021 0:00;2021;mayo;España;Cádiz CAP;;;;27395;;;-3226;-100,00%
29/05/2021 0:00;2021;mayo;Fuera de España;Granada CAP;;;;21455;;;-4481;-100,00%
29/05/2021 0:00;2021;mayo;Total;Cádiz CAP;;;;34093;;;-4639;-100,00%
29/05/2021 0:00;2021;mayo;España;Córdoba REST;;;;25909;;;-4770;-100,00%
29/05/2021 0:00;2021;mayo;Total;Córdoba REST;;;;27882;;;-4963;-100,00%
29/05/2021 0:00;2021;mayo;España;Almería CAP;;;;40909;;;-7926;-100,00%
29/05/2021 0:00;2021;mayo;España;Huelva;;;;63877;;;-8088;-100,00%
29/05/2021 0:00;2021;mayo;España;Almería REST;;;;47899;;;-8229;-100,00%
29/05/2021 0:00;2021;mayo;Fuera de España;Cádiz REST;;;;38692;;;-8330;-100,00%
29/05/2021 0:00;2021;mayo;Fuera de España;Sevilla CAP;;;;44032;;;-9134;-100,00%
29/05/2021 0:00;2021;mayo;Total;Huelva;;;;70734;;;-9204;-100,00%
29/05/2021 0:00;2021;mayo;Total;Almería CAP;;;;47266;;;-9430;-100,00%
30/05/2021 0:00;2021;mayo;Fuera de España;Córdoba REST;;;;1973;;;-193;-100,00%
30/05/2021 0:00;2021;mayo;Fuera de España;Jaén;;;;4505;;;-624;-100,00%
30/05/2021 0:00;2021;mayo;Fuera de España;Sevilla REST;;;;4746;;;-958;-100,00%
30/05/2021 0:00;2021;mayo;Fuera de España;Huelva;;;;6857;;;-1116;-100,00%
30/05/2021 0:00;2021;mayo;Fuera de España;Cádiz CAP;;;;6698;;;-1413;-100,00%
30/05/2021 0:00;2021;mayo;Fuera de España;Granada REST;;;;10825;;;-1414;-100,00%
30/05/2021 0:00;2021;mayo;Fuera de España;Almería CAP;;;;6357;;;-1504;-100,00%
30/05/2021 0:00;2021;mayo;Fuera de España;Córdoba CAP;;;;11668;;;-1830;-100,00%
30/05/2021 0:00;2021;mayo;Fuera de España;Almería REST;;;;10086;;;-1936;-100,00%
30/05/2021 0:00;2021;mayo;España;Cádiz CAP;;;;27395;;;-3226;-100,00%
30/05/2021 0:00;2021;mayo;Fuera de España;Granada CAP;;;;21455;;;-4481;-100,00%
30/05/2021 0:00;2021;mayo;Total;Cádiz CAP;;;;34093;;;-4639;-100,00%
30/05/2021 0:00;2021;mayo;España;Córdoba REST;;;;25909;;;-4770;-100,00%
30/05/2021 0:00;2021;mayo;Total;Córdoba REST;;;;27882;;;-4963;-100,00%
30/05/2021 0:00;2021;mayo;España;Almería CAP;;;;40909;;;-7926;-100,00%
30/05/2021 0:00;2021;mayo;España;Huelva;;;;63877;;;-8088;-100,00%
30/05/2021 0:00;2021;mayo;España;Almería REST;;;;47899;;;-8229;-100,00%
30/05/2021 0:00;2021;mayo;Fuera de España;Cádiz REST;;;;38692;;;-8330;-100,00%
30/05/2021 0:00;2021;mayo;Fuera de España;Sevilla CAP;;;;44032;;;-9134;-100,00%
30/05/2021 0:00;2021;mayo;Total;Huelva;;;;70734;;;-9204;-100,00%
30/05/2021 0:00;2021;mayo;Total;Almería CAP;;;;47266;;;-9430;-100,00%
31/05/2021 0:00;2021;mayo;Fuera de España;Córdoba REST;;;;1973;;;-193;-100,00%
31/05/2021 0:00;2021;mayo;Fuera de España;Jaén;;;;4505;;;-624;-100,00%
31/05/2021 0:00;2021;mayo;Fuera de España;Sevilla REST;;;;4746;;;-958;-100,00%
31/05/2021 0:00;2021;mayo;Fuera de España;Huelva;;;;6857;;;-1116;-100,00%
31/05/2021 0:00;2021;mayo;Fuera de España;Cádiz CAP;;;;6698;;;-1413;-100,00%
31/05/2021 0:00;2021;mayo;Fuera de España;Granada REST;;;;10825;;;-1414;-100,00%
31/05/2021 0:00;2021;mayo;Fuera de España;Almería CAP;;;;6357;;;-1504;-100,00%
31/05/2021 0:00;2021;mayo;Fuera de España;Córdoba CAP;;;;11668;;;-1830;-100,00%
31/05/2021 0:00;2021;mayo;Fuera de España;Almería REST;;;;10086;;;-1936;-100,00%
31/05/2021 0:00;2021;mayo;España;Cádiz CAP;;;;27395;;;-3226;-100,00%
31/05/2021 0:00;2021;mayo;Fuera de España;Granada CAP;;;;21455;;;-4481;-100,00%
31/05/2021 0:00;2021;mayo;Total;Cádiz CAP;;;;34093;;;-4639;-100,00%
31/05/2021 0:00;2021;mayo;España;Córdoba REST;;;;25909;;;-4770;-100,00%
31/05/2021 0:00;2021;mayo;Total;Córdoba REST;;;;27882;;;-4963;-100,00%
31/05/2021 0:00;2021;mayo;España;Almería CAP;;;;40909;;;-7926;-100,00%
31/05/2021 0:00;2021;mayo;España;Huelva;;;;63877;;;-8088;-100,00%
31/05/2021 0:00;2021;mayo;España;Almería REST;;;;47899;;;-8229;-100,00%
31/05/2021 0:00;2021;mayo;Fuera de España;Cádiz REST;;;;38692;;;-8330;-100,00%
31/05/2021 0:00;2021;mayo;Fuera de España;Sevilla CAP;;;;44032;;;-9134;-100,00%
31/05/2021 0:00;2021;mayo;Total;Huelva;;;;70734;;;-9204;-100,00%
31/05/2021 0:00;2021;mayo;Total;Almería CAP;;;;47266;;;-9430;-100,00%
01/06/2021 0:00;2021;junio;Total;Nacional;2,51;14259621;5676067;15110463;4731144;500,69%;2271949;66,74%
01/06/2021 0:00;2021;junio;España;Nacional;2,14;8961374;4179628;11640220;3355235;406,99%;1599568;62,00%
01/06/2021 0:00;2021;junio;Fuera de España;Nacional;3,54;5298248;1496439;3470240;1375909;1141,55%;672382;81,59%
01/06/2021 0:00;2021;junio;Total;Andalucía;2,43;2907567;1197179;2839637;984495;462,89%;526834;78,59%
01/06/2021 0:00;2021;junio;España;Andalucía;2,33;2276114;977772;2335039;785519;408,59%;435880;80,44%
01/06/2021 0:00;2021;junio;Total;Málaga REST;2,81;755134;268273;522955;229849;598,19%;145721;118,91%
01/06/2021 0:00;2021;junio;España;Málaga REST;2,5;507611;202731;383657;169431;508,80%;116338;134,66%
01/06/2021 0:00;2021;junio;Total;Cádiz REST;2,61;603517;231041;488049;164625;247,87%;100772;77,36%
01/06/2021 0:00;2021;junio;Fuera de España;Andalucía;2,88;631453;219407;504598;198976;973,89%;90954;70,81%
01/06/2021 0:00;2021;junio;España;Cádiz REST;2,57;524338;204190;422507;144012;239,31%;90652;79,84%
01/06/2021 0:00;2021;junio;Total;Huelva;2,84;348702;122823;193557;108664;767,46%;86391;237,13%
01/06/2021 0:00;2021;junio;España;Huelva;2,74;296265;108203;172080;94674;699,79%;74604;222,04%
01/06/2021 0:00;2021;junio;Total;Almería REST;2,82;264071;93567;151551;65411;232,32%;67080;253,26%
01/06/2021 0:00;2021;junio;España;Almería REST;2,81;241070;85909;133808;60725;241,13%;63050;275,82%
01/06/2021 0:00;2021;junio;Total;Sevilla CAP;1,84;234715;127656;401105;127656;Infinity;32370;33,97%
01/06/2021 0:00;2021;junio;Fuera de España;Málaga REST;3,78;247523;65542;139297;60418;1179,12%;29383;81,26%
01/06/2021 0:00;2021;junio;Total;Granada REST;2,06;96568;46835;138212;26075;125,60%;24193;106,85%
01/06/2021 0:00;2021;junio;Total;Granada CAP;1,91;136618;71620;189230;71620;Infinity;23397;48,52%
01/06/2021 0:00;2021;junio;España;Granada REST;1,92;82287;42826;123378;23888;126,14%;21567;101,45%
01/06/2021 0:00;2021;junio;España;Granada CAP;1,83;102947;56346;152501;56346;Infinity;18264;47,96%
01/06/2021 0:00;2021;junio;Total;Málaga CAP;2,14;158007;73740;236834;73740;Infinity;17930;32,13%
01/06/2021 0:00;2021;junio;España;Sevilla CAP;1,74;155864;89408;318825;89408;Infinity;16379;22,43%
01/06/2021 0:00;2021;junio;Fuera de España;Sevilla CAP;2,06;78851;38248;82280;38248;Infinity;15991;71,85%
01/06/2021 0:00;2021;junio;Fuera de España;Huelva;3,59;52437;14619;21476;13989;2220,48%;11785;415,84%
01/06/2021 0:00;2021;junio;España;Málaga CAP;2,07;102121;49288;168838;49288;Infinity;11591;30,75%
01/06/2021 0:00;2021;junio;Fuera de España;Cádiz REST;2,95;79179;26850;65542;20612;330,43%;10119;60,48%
01/06/2021 0:00;2021;junio;Total;Almería CAP;2,1;52429;24923;72189;24923;Infinity;8339;50,28%
01/06/2021 0:00;2021;junio;España;Almería CAP;2,07;44721;21640;62549;21640;Infinity;7259;50,48%
01/06/2021 0:00;2021;junio;Total;Cádiz CAP;2,43;54594;22470;56563;22470;Infinity;6453;40,29%
01/06/2021 0:00;2021;junio;Fuera de España;Málaga CAP;2,29;55886;24452;67996;24452;Infinity;6339;35,00%
01/06/2021 0:00;2021;junio;España;Jaén;1,76;54018;30752;101243;23523;325,40%;5415;21,37%
01/06/2021 0:00;2021;junio;Fuera de España;Granada CAP;2,2;33671;15274;36729;15274;Infinity;5133;50,62%
01/06/2021 0:00;2021;junio;Total;Jaén;1,74;56729;32538;107535;24897;325,83%;5041;18,33%
01/06/2021 0:00;2021;junio;España;Cádiz CAP;2,44;43026;17667;45062;17667;Infinity;4960;39,03%
01/06/2021 0:00;2021;junio;Total;Sevilla REST;1,98;54201;27438;111313;-563;-2,01%;4909;21,79%
01/06/2021 0:00;2021;junio;Fuera de España;Almería REST;3;23001;7658;17744;4685;157,58%;4029;111,02%
01/06/2021 0:00;2021;junio;Total;Córdoba CAP;1,66;72056;43412;131820;43412;Infinity;3487;8,73%
01/06/2021 0:00;2021;junio;España;Sevilla REST;1,89;45461;24099;103228;-1221;-4,82%;3370;16,26%
01/06/2021 0:00;2021;junio;Fuera de España;Granada REST;3,56;14281;4009;14834;2187;120,03%;2626;189,88%
01/06/2021 0:00;2021;junio;Fuera de España;Córdoba CAP;1,65;14483;8798;20466;8798;Infinity;1974;28,93%
01/06/2021 0:00;2021;junio;Fuera de España;Sevilla REST;2,62;8740;3339;8085;659;24,59%;1539;85,50%
01/06/2021 0:00;2021;junio;España;Córdoba CAP;1,66;57573;34614;111354;34614;Infinity;1513;4,57%
01/06/2021 0:00;2021;junio;Fuera de España;Cádiz CAP;2,41;11568;4803;11501;4803;Infinity;1493;45,11%
01/06/2021 0:00;2021;junio;Fuera de España;Almería CAP;2,35;7708;3283;9640;3283;Infinity;1080;49,02%
01/06/2021 0:00;2021;junio;España;Córdoba REST;1,86;18812;10099;36008;1524;17,77%;918;10,00%
01/06/2021 0:00;2021;junio;Total;Córdoba REST;1,87;20226;10843;38725;1716;18,80%;752;7,45%
01/06/2021 0:00;2021;junio;Fuera de España;Córdoba REST;1,9;1414;744;2717;192;34,78%;-166;-18,24%
01/06/2021 0:00;2021;junio;Fuera de España;Jaén;1,52;2710;1787;6292;1375;333,74%;-372;-17,23%
02/06/2021 0:00;2021;junio;Fuera de España;Córdoba REST;;;;2717;;;-910;-100,00%
02/06/2021 0:00;2021;junio;Fuera de España;Granada REST;;;;14834;;;-1383;-100,00%
02/06/2021 0:00;2021;junio;Fuera de España;Sevilla REST;;;;8085;;;-1800;-100,00%
02/06/2021 0:00;2021;junio;Fuera de España;Jaén;;;;6292;;;-2159;-100,00%
02/06/2021 0:00;2021;junio;Fuera de España;Almería CAP;;;;9640;;;-2203;-100,00%
02/06/2021 0:00;2021;junio;Fuera de España;Huelva;;;;21476;;;-2834;-100,00%
02/06/2021 0:00;2021;junio;Fuera de España;Cádiz CAP;;;;11501;;;-3310;-100,00%
02/06/2021 0:00;2021;junio;Fuera de España;Almería REST;;;;17744;;;-3629;-100,00%
02/06/2021 0:00;2021;junio;Fuera de España;Córdoba CAP;;;;20466;;;-6824;-100,00%
02/06/2021 0:00;2021;junio;España;Córdoba REST;;;;36008;;;-9181;-100,00%
03/06/2021 0:00;2021;junio;Fuera de España;Córdoba REST;;;;2717;;;-910;-100,00%
03/06/2021 0:00;2021;junio;Fuera de España;Granada REST;;;;14834;;;-1383;-100,00%
03/06/2021 0:00;2021;junio;Fuera de España;Sevilla REST;;;;8085;;;-1800;-100,00%
03/06/2021 0:00;2021;junio;Fuera de España;Jaén;;;;6292;;;-2159;-100,00%
03/06/2021 0:00;2021;junio;Fuera de España;Almería CAP;;;;9640;;;-2203;-100,00%
03/06/2021 0:00;2021;junio;Fuera de España;Huelva;;;;21476;;;-2834;-100,00%
03/06/2021 0:00;2021;junio;Fuera de España;Cádiz CAP;;;;11501;;;-3310;-100,00%
03/06/2021 0:00;2021;junio;Fuera de España;Almería REST;;;;17744;;;-3629;-100,00%
03/06/2021 0:00;2021;junio;Fuera de España;Córdoba CAP;;;;20466;;;-6824;-100,00%
03/06/2021 0:00;2021;junio;España;Córdoba REST;;;;36008;;;-9181;-100,00%
04/06/2021 0:00;2021;junio;Fuera de España;Córdoba REST;;;;2717;;;-910;-100,00%
04/06/2021 0:00;2021;junio;Fuera de España;Granada REST;;;;14834;;;-1383;-100,00%
04/06/2021 0:00;2021;junio;Fuera de España;Sevilla REST;;;;8085;;;-1800;-100,00%
04/06/2021 0:00;2021;junio;Fuera de España;Jaén;;;;6292;;;-2159;-100,00%
04/06/2021 0:00;2021;junio;Fuera de España;Almería CAP;;;;9640;;;-2203;-100,00%
04/06/2021 0:00;2021;junio;Fuera de España;Huelva;;;;21476;;;-2834;-100,00%
04/06/2021 0:00;2021;junio;Fuera de España;Cádiz CAP;;;;11501;;;-3310;-100,00%
04/06/2021 0:00;2021;junio;Fuera de España;Almería REST;;;;17744;;;-3629;-100,00%
04/06/2021 0:00;2021;junio;Fuera de España;Córdoba CAP;;;;20466;;;-6824;-100,00%
04/06/2021 0:00;2021;junio;España;Córdoba REST;;;;36008;;;-9181;-100,00%
05/06/2021 0:00;2021;junio;Fuera de España;Córdoba REST;;;;2717;;;-910;-100,00%
05/06/2021 0:00;2021;junio;Fuera de España;Granada REST;;;;14834;;;-1383;-100,00%
05/06/2021 0:00;2021;junio;Fuera de España;Sevilla REST;;;;8085;;;-1800;-100,00%
05/06/2021 0:00;2021;junio;Fuera de España;Jaén;;;;6292;;;-2159;-100,00%
05/06/2021 0:00;2021;junio;Fuera de España;Almería CAP;;;;9640;;;-2203;-100,00%
05/06/2021 0:00;2021;junio;Fuera de España;Huelva;;;;21476;;;-2834;-100,00%
05/06/2021 0:00;2021;junio;Fuera de España;Cádiz CAP;;;;11501;;;-3310;-100,00%
05/06/2021 0:00;2021;junio;Fuera de España;Almería REST;;;;17744;;;-3629;-100,00%
05/06/2021 0:00;2021;junio;Fuera de España;Córdoba CAP;;;;20466;;;-6824;-100,00%
05/06/2021 0:00;2021;junio;España;Córdoba REST;;;;36008;;;-9181;-100,00%
06/06/2021 0:00;2021;junio;Fuera de España;Córdoba REST;;;;2717;;;-910;-100,00%
06/06/2021 0:00;2021;junio;Fuera de España;Granada REST;;;;14834;;;-1383;-100,00%
06/06/2021 0:00;2021;junio;Fuera de España;Sevilla REST;;;;8085;;;-1800;-100,00%
06/06/2021 0:00;2021;junio;Fuera de España;Jaén;;;;6292;;;-2159;-100,00%
06/06/2021 0:00;2021;junio;Fuera de España;Almería CAP;;;;9640;;;-2203;-100,00%
06/06/2021 0:00;2021;junio;Fuera de España;Huelva;;;;21476;;;-2834;-100,00%
06/06/2021 0:00;2021;junio;Fuera de España;Cádiz CAP;;;;11501;;;-3310;-100,00%
06/06/2021 0:00;2021;junio;Fuera de España;Almería REST;;;;17744;;;-3629;-100,00%
06/06/2021 0:00;2021;junio;Fuera de España;Córdoba CAP;;;;20466;;;-6824;-100,00%
06/06/2021 0:00;2021;junio;España;Córdoba REST;;;;36008;;;-9181;-100,00%
07/06/2021 0:00;2021;junio;Fuera de España;Córdoba REST;;;;2717;;;-910;-100,00%
07/06/2021 0:00;2021;junio;Fuera de España;Granada REST;;;;14834;;;-1383;-100,00%
07/06/2021 0:00;2021;junio;Fuera de España;Sevilla REST;;;;8085;;;-1800;-100,00%
07/06/2021 0:00;2021;junio;Fuera de España;Jaén;;;;6292;;;-2159;-100,00%
07/06/2021 0:00;2021;junio;Fuera de España;Almería CAP;;;;9640;;;-2203;-100,00%
07/06/2021 0:00;2021;junio;Fuera de España;Huelva;;;;21476;;;-2834;-100,00%
07/06/2021 0:00;2021;junio;Fuera de España;Cádiz CAP;;;;11501;;;-3310;-100,00%
07/06/2021 0:00;2021;junio;Fuera de España;Almería REST;;;;17744;;;-3629;-100,00%
07/06/2021 0:00;2021;junio;Fuera de España;Córdoba CAP;;;;20466;;;-6824;-100,00%
07/06/2021 0:00;2021;junio;España;Córdoba REST;;;;36008;;;-9181;-100,00%
08/06/2021 0:00;2021;junio;Fuera de España;Córdoba REST;;;;2717;;;-910;-100,00%
08/06/2021 0:00;2021;junio;Fuera de España;Granada REST;;;;14834;;;-1383;-100,00%
08/06/2021 0:00;2021;junio;Fuera de España;Sevilla REST;;;;8085;;;-1800;-100,00%
08/06/2021 0:00;2021;junio;Fuera de España;Jaén;;;;6292;;;-2159;-100,00%
08/06/2021 0:00;2021;junio;Fuera de España;Almería CAP;;;;9640;;;-2203;-100,00%
08/06/2021 0:00;2021;junio;Fuera de España;Huelva;;;;21476;;;-2834;-100,00%
08/06/2021 0:00;2021;junio;Fuera de España;Cádiz CAP;;;;11501;;;-3310;-100,00%
08/06/2021 0:00;2021;junio;Fuera de España;Almería REST;;;;17744;;;-3629;-100,00%
08/06/2021 0:00;2021;junio;Fuera de España;Córdoba CAP;;;;20466;;;-6824;-100,00%
08/06/2021 0:00;2021;junio;España;Córdoba REST;;;;36008;;;-9181;-100,00%
09/06/2021 0:00;2021;junio;Fuera de España;Córdoba REST;;;;2717;;;-910;-100,00%
09/06/2021 0:00;2021;junio;Fuera de España;Granada REST;;;;14834;;;-1383;-100,00%
09/06/2021 0:00;2021;junio;Fuera de España;Sevilla REST;;;;8085;;;-1800;-100,00%
09/06/2021 0:00;2021;junio;Fuera de España;Jaén;;;;6292;;;-2159;-100,00%
09/06/2021 0:00;2021;junio;Fuera de España;Almería CAP;;;;9640;;;-2203;-100,00%
09/06/2021 0:00;2021;junio;Fuera de España;Huelva;;;;21476;;;-2834;-100,00%
09/06/2021 0:00;2021;junio;Fuera de España;Cádiz CAP;;;;11501;;;-3310;-100,00%
09/06/2021 0:00;2021;junio;Fuera de España;Almería REST;;;;17744;;;-3629;-100,00%
09/06/2021 0:00;2021;junio;Fuera de España;Córdoba CAP;;;;20466;;;-6824;-100,00%
09/06/2021 0:00;2021;junio;España;Córdoba REST;;;;36008;;;-9181;-100,00%
10/06/2021 0:00;2021;junio;Fuera de España;Córdoba REST;;;;2717;;;-910;-100,00%
10/06/2021 0:00;2021;junio;Fuera de España;Granada REST;;;;14834;;;-1383;-100,00%
10/06/2021 0:00;2021;junio;Fuera de España;Sevilla REST;;;;8085;;;-1800;-100,00%
10/06/2021 0:00;2021;junio;Fuera de España;Jaén;;;;6292;;;-2159;-100,00%
10/06/2021 0:00;2021;junio;Fuera de España;Almería CAP;;;;9640;;;-2203;-100,00%
10/06/2021 0:00;2021;junio;Fuera de España;Huelva;;;;21476;;;-2834;-100,00%
10/06/2021 0:00;2021;junio;Fuera de España;Cádiz CAP;;;;11501;;;-3310;-100,00%
10/06/2021 0:00;2021;junio;Fuera de España;Almería REST;;;;17744;;;-3629;-100,00%
10/06/2021 0:00;2021;junio;Fuera de España;Córdoba CAP;;;;20466;;;-6824;-100,00%
10/06/2021 0:00;2021;junio;España;Córdoba REST;;;;36008;;;-9181;-100,00%
11/06/2021 0:00;2021;junio;Fuera de España;Córdoba REST;;;;2717;;;-910;-100,00%
11/06/2021 0:00;2021;junio;Fuera de España;Granada REST;;;;14834;;;-1383;-100,00%
11/06/2021 0:00;2021;junio;Fuera de España;Sevilla REST;;;;8085;;;-1800;-100,00%
11/06/2021 0:00;2021;junio;Fuera de España;Jaén;;;;6292;;;-2159;-100,00%
11/06/2021 0:00;2021;junio;Fuera de España;Almería CAP;;;;9640;;;-2203;-100,00%
11/06/2021 0:00;2021;junio;Fuera de España;Huelva;;;;21476;;;-2834;-100,00%
11/06/2021 0:00;2021;junio;Fuera de España;Cádiz CAP;;;;11501;;;-3310;-100,00%
11/06/2021 0:00;2021;junio;Fuera de España;Almería REST;;;;17744;;;-3629;-100,00%
11/06/2021 0:00;2021;junio;Fuera de España;Córdoba CAP;;;;20466;;;-6824;-100,00%
11/06/2021 0:00;2021;junio;España;Córdoba REST;;;;36008;;;-9181;-100,00%
12/06/2021 0:00;2021;junio;Fuera de España;Córdoba REST;;;;2717;;;-910;-100,00%
12/06/2021 0:00;2021;junio;Fuera de España;Granada REST;;;;14834;;;-1383;-100,00%
12/06/2021 0:00;2021;junio;Fuera de España;Sevilla REST;;;;8085;;;-1800;-100,00%
12/06/2021 0:00;2021;junio;Fuera de España;Jaén;;;;6292;;;-2159;-100,00%
12/06/2021 0:00;2021;junio;Fuera de España;Almería CAP;;;;9640;;;-2203;-100,00%
12/06/2021 0:00;2021;junio;Fuera de España;Huelva;;;;21476;;;-2834;-100,00%
12/06/2021 0:00;2021;junio;Fuera de España;Cádiz CAP;;;;11501;;;-3310;-100,00%
12/06/2021 0:00;2021;junio;Fuera de España;Almería REST;;;;17744;;;-3629;-100,00%
12/06/2021 0:00;2021;junio;Fuera de España;Córdoba CAP;;;;20466;;;-6824;-100,00%
12/06/2021 0:00;2021;junio;España;Córdoba REST;;;;36008;;;-9181;-100,00%
13/06/2021 0:00;2021;junio;Fuera de España;Córdoba REST;;;;2717;;;-910;-100,00%
13/06/2021 0:00;2021;junio;Fuera de España;Granada REST;;;;14834;;;-1383;-100,00%
13/06/2021 0:00;2021;junio;Fuera de España;Sevilla REST;;;;8085;;;-1800;-100,00%
13/06/2021 0:00;2021;junio;Fuera de España;Jaén;;;;6292;;;-2159;-100,00%
13/06/2021 0:00;2021;junio;Fuera de España;Almería CAP;;;;9640;;;-2203;-100,00%
13/06/2021 0:00;2021;junio;Fuera de España;Huelva;;;;21476;;;-2834;-100,00%
13/06/2021 0:00;2021;junio;Fuera de España;Cádiz CAP;;;;11501;;;-3310;-100,00%
13/06/2021 0:00;2021;junio;Fuera de España;Almería REST;;;;17744;;;-3629;-100,00%
13/06/2021 0:00;2021;junio;Fuera de España;Córdoba CAP;;;;20466;;;-6824;-100,00%
13/06/2021 0:00;2021;junio;España;Córdoba REST;;;;36008;;;-9181;-100,00%
14/06/2021 0:00;2021;junio;Fuera de España;Córdoba REST;;;;2717;;;-910;-100,00%
14/06/2021 0:00;2021;junio;Fuera de España;Granada REST;;;;14834;;;-1383;-100,00%
14/06/2021 0:00;2021;junio;Fuera de España;Sevilla REST;;;;8085;;;-1800;-100,00%
